,ID,latitude,longitude,geometry,aoi_area,total_flooding_area,flooding_date,2019-02-02,2019-02-12,2019-02-17,2019-02-22,2019-02-27,2019-03-04,2019-03-09,2019-03-14,2019-03-19,2019-03-24,2019-03-29,2019-04-03,2019-04-08,2019-04-13,2019-04-18,2019-04-23,2019-04-28,2019-05-03,2019-05-08,2019-05-13,2019-05-18,2019-05-23,2019-05-28
596,ID596,16.04348705547779,-16.31746324039834,"POLYGON ((-16.322097455459797 16.038962098185518, -16.32215676893479 16.04795461338464, -16.31282882121208 16.04801196242096, -16.312769925905577 16.039019413407345, -16.322097455459797 16.038962098185518))",104.04,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
597,ID597,16.052479583730808,-16.317522363571403,"POLYGON ((-16.32215676893479 16.04795461338464, -16.322216120106965 16.056947120835932, -16.312887753950033 16.057004503689676, -16.31282882121208 16.04801196242096, -16.32215676893479 16.04795461338464))",104.06,0.93,2019-03-04,0.0016336728810301749,0.0024024601191620218,0.0024024601191620218,0.0024024601191620218,0.0024024601191620218,0.0049010186430905245,0.0049010186430905245,0.0049010186430905245,0.0049010186430905245,0.005189313857389967,0.005189313857389967,0.005285412262156448,0.005285412262156448,0.005285412262156448,0.005285412262156448,0.007399577167019028,0.007399577167019028,0.007399577167019028,0.007495675571785509,0.007495675571785509,0.00759177397655199,0.008937151643282723,0.008937151643282723
598,ID598,16.061472104235513,-16.317581524312747,"POLYGON ((-16.322216120106965 16.056947120835932, -16.32227550898427 16.065939620535502, -16.31294672412733 16.06599703720958, -16.312887753950033 16.057004503689676, -16.322216120106965 16.056947120835932))",103.94000000000001,1.35,2019-04-23,0.0006734654608427939,0.0006734654608427939,0.0006734654608427939,0.0006734654608427939,0.0006734654608427939,0.0010583028670386762,0.0010583028670386762,0.0010583028670386762,0.0010583028670386762,0.00173176832788147,0.00173176832788147,0.003944583413507793,0.003944583413507793,0.004329420819703675,0.004329420819703675,0.007889166827015586,0.007889166827015586,0.01029440061573985,0.011641331537425439,0.01173754088897441,0.01192995959207235,0.012988262459111026,0.012988262459111026
599,ID599,16.070464616988005,-16.317640722630287,"POLYGON ((-16.32227550898427 16.065939620535502, -16.32233493557466 16.074932112479434, -16.31300573175186 16.07498956297678, -16.31294672412733 16.06599703720958, -16.32227550898427 16.065939620535502))",104.09,0.01,2019-05-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.607070804111826e-05,9.607070804111826e-05,9.607070804111826e-05,9.607070804111826e-05,9.607070804111826e-05,9.607070804111826e-05
600,ID600,16.079457121984365,-16.317699958531946,"POLYGON ((-16.32233493557466 16.074932112479434, -16.32239439988608 16.08392459666383, -16.313064776831535 16.08398208098737, -16.31300573175186 16.07498956297678, -16.32233493557466 16.074932112479434))",104.03,0.01,2019-04-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.612611746611555e-05,9.612611746611555e-05,9.612611746611555e-05,9.612611746611555e-05,9.612611746611555e-05,9.612611746611555e-05,9.612611746611555e-05
601,ID601,16.088449619220704,-16.317759232025658,"POLYGON ((-16.32239439988608 16.08392459666383, -16.3224539019265 16.09291707308477, -16.31312385937425 16.092974591237432, -16.313064776831535 16.08398208098737, -16.32239439988608 16.08392459666383))",103.91000000000001,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
602,ID602,16.09744210869311,-16.31781854311937,"POLYGON ((-16.3224539019265 16.09291707308477, -16.32251344170389 16.10190954173837, -16.313182979387925 16.101967093723093, -16.31312385937425 16.092974591237432, -16.3224539019265 16.09291707308477))",103.97,0.09000000000000001,2019-04-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008656343175916131,0.0008656343175916131,0.0008656343175916131,0.0008656343175916131,0.0008656343175916131,0.0008656343175916131,0.0008656343175916131
603,ID603,16.106434590397683,-16.317877891821016,"POLYGON ((-16.32251344170389 16.10190954173837, -16.322573019226226 16.110902002620712, -16.313242136880476 16.11095958844042, -16.313182979387925 16.101967093723093, -16.32251344170389 16.10190954173837))",103.84,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
604,ID604,16.11542706433052,-16.317937278138544,"POLYGON ((-16.322573019226226 16.110902002620712, -16.32263263450148 16.119894455727902, -16.313301331859826 16.119952075385537, -16.313242136880476 16.11095958844042, -16.322573019226226 16.110902002620712))",103.82000000000001,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
605,ID605,16.12441953048772,-16.31799670207991,"POLYGON ((-16.32263263450148 16.119894455727902, -16.322692287537645 16.128886901056024, -16.3133605643339 16.128944554554533, -16.313301331859826 16.119952075385537, -16.32263263450148 16.119894455727902))",104.15,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
606,ID606,16.133411988865376,-16.318056163653086,"POLYGON ((-16.322692287537645 16.128886901056024, -16.322751978342712 16.137879338601188, -16.313419834310647 16.137937025943504, -16.3133605643339 16.128944554554533, -16.322692287537645 16.128886901056024))",103.99000000000001,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
607,ID607,16.14240443945961,-16.318115662866028,"POLYGON ((-16.322751978342712 16.137879338601188, -16.32281170692468 16.146871768359507, -16.313479141798 16.14692948954857, -16.313419834310647 16.137937025943504, -16.322751978342712 16.137879338601188))",104.0,1.59,2019-04-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005192307692307692,0.01,0.01,0.012115384615384615,0.015288461538461539,0.015288461538461539,0.015288461538461539,0.015288461538461539,0.015288461538461539,0.015288461538461539,0.015288461538461539
608,ID608,16.151396882266503,-16.318175199726713,"POLYGON ((-16.32281170692468 16.146871768359507, -16.322871473291546 16.155864190327055, -16.313538486803903 16.15592194536581, -16.313479141798 16.14692948954857, -16.32281170692468 16.146871768359507))",104.17,2.41,2019-04-28,0.0,0.0,9.599692809830086e-05,9.599692809830086e-05,9.599692809830086e-05,0.0005759815685898052,0.0025919170586541232,0.0025919170586541232,0.0025919170586541232,0.0025919170586541232,0.0025919170586541232,0.007967745032158972,0.008063741960257272,0.013247576077565519,0.013247576077565519,0.016511471632907747,0.022943265815493906,0.022943265815493906,0.023135259671690507,0.023135259671690507,0.023135259671690507,0.023135259671690507,0.023135259671690507
609,ID609,16.160389317282156,-16.318234774243113,"POLYGON ((-16.322871473291546 16.155864190327055, -16.322931277451328 16.16485660449995, -16.31359786933632 16.164914393391342, -16.313538486803903 16.15592194536581, -16.322871473291546 16.155864190327055))",104.02000000000001,0.05,2019-04-28,0.0,0.0,0.0,0.0,0.0,0.0,0.00019227071716977504,0.00019227071716977504,0.00019227071716977504,0.00019227071716977504,0.00019227071716977504,0.00019227071716977504,0.00019227071716977504,0.00019227071716977504,0.00019227071716977504,0.00019227071716977504,0.0004806767929244376,0.0004806767929244376,0.0004806767929244376,0.0004806767929244376,0.0004806767929244376,0.0004806767929244376,0.0004806767929244376
